specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,Other specified diseases of the digestive system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other specified disorders of gingiva and edentulous alveolar ridge,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other specified disorders of peritoneum,primary_specialty_disease,cholestyramine | metronidazole | budesonide | ciprofloxacin hcl | ciprofloxacin iv,cholestyramine | metronidazole,hydromorphone (dilaudid) | oxycodone (immediate release) | acetaminophen | ondansetron | d5 1/2ns,single_specialty_cooccurrence,cholestyramine(5) | metronidazole(2) | budesonide(1) | ciprofloxacin hcl(1) | ciprofloxacin iv(1),cholestyramine:disease_directed_therapy | metronidazole:disease_directed_therapy | budesonide:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other specified disorders of teeth and supporting structures,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other specified functional intestinal disorders,primary_specialty_disease,pantoprazole | polyethylene glycol | metronidazole | omeprazole | ciprofloxacin hcl,pantoprazole | polyethylene glycol,hydromorphone (dilaudid) | acetaminophen | ondansetron | oxycodone (immediate release) | lorazepam,single_specialty_cooccurrence,pantoprazole(6) | polyethylene glycol(5) | metronidazole(4) | omeprazole(2) | ciprofloxacin hcl(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other specified inflammatory liver diseases,primary_specialty_disease,omeprazole | polyethylene glycol | ciprofloxacin hcl,omeprazole | polyethylene glycol,acetaminophen | heparin | influenza vaccine quadrivalent | ondansetron | senna,single_specialty_cooccurrence,omeprazole(2) | polyethylene glycol(2) | ciprofloxacin hcl(1),omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other specified noninfective gastroenteritis and colitis,primary_specialty_disease,polyethylene glycol | metronidazole | lactulose | ceftriaxone | ciprofloxacin hcl,polyethylene glycol | metronidazole,acetaminophen | ondansetron | hydromorphone (dilaudid) | senna | docusate sodium,single_specialty_cooccurrence,polyethylene glycol(10) | metronidazole(8) | lactulose(6) | ceftriaxone(5) | ciprofloxacin hcl(3),polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | lactulose:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other specified viral exanthemata,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other ulcerative colitis with fistula,primary_specialty_disease,infliximab | metronidazole,infliximab | metronidazole,vancomycin oral liquid | 0.9% nacl (excel/viaflo bag) | calcium carbonate | heparin | influenza vaccine quadrivalent,single_specialty_cooccurrence,infliximab(1) | metronidazole(1),infliximab:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other ulcerative colitis with other complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other ulcerative colitis with rectal bleeding,primary_specialty_disease,infliximab | methylprednisolone sodium succ,infliximab | methylprednisolone sodium succ,acetaminophen | heparin | 0.45% sodium chloride | d5 1/2ns | influenza vaccine quadrivalent,single_specialty_cooccurrence,infliximab(1) | methylprednisolone sodium succ(1),infliximab:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Other ulcerative colitis without complications,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Other vascular disorders of intestine,primary_specialty_disease,polyethylene glycol,polyethylene glycol,magnesium sulfate | acetaminophen | atenolol | chlorthalidone | heparin,single_specialty_cooccurrence,polyethylene glycol(1),polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Parastomal hernia with gangrene,primary_specialty_disease,ciprofloxacin iv | metronidazole,ciprofloxacin iv | metronidazole,hydromorphone (dilaudid) | acetaminophen iv | lorazepam | magnesium sulfate | famotidine,single_specialty_cooccurrence,ciprofloxacin iv(1) | metronidazole(1),ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Parastomal hernia with obstruction, without gangrene",primary_specialty_disease,omeprazole | ciprofloxacin iv | metronidazole | pantoprazole | polyethylene glycol,omeprazole | ciprofloxacin iv,acetaminophen iv | potassium chloride | ondansetron | d5 1/2ns | heparin,single_specialty_cooccurrence,omeprazole(4) | ciprofloxacin iv(3) | metronidazole(3) | pantoprazole(3) | polyethylene glycol(2),omeprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Parastomal hernia without obstruction or gangrene,primary_specialty_disease,pantoprazole | ciprofloxacin iv | metronidazole | omeprazole | polyethylene glycol,pantoprazole | ciprofloxacin iv,acetaminophen | heparin | hydromorphone (dilaudid) | oxycodone (immediate release) | acetaminophen iv,single_specialty_cooccurrence,pantoprazole(6) | ciprofloxacin iv(5) | metronidazole(3) | omeprazole(3) | polyethylene glycol(3),pantoprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Partial intestinal obstruction, unspecified as to cause",primary_specialty_disease,pantoprazole | omeprazole | polyethylene glycol | lactulose | methylprednisolone sodium succ,pantoprazole | omeprazole,heparin | acetaminophen | acetaminophen iv | ondansetron | influenza vaccine quadrivalent,single_specialty_cooccurrence,pantoprazole(6) | omeprazole(4) | polyethylene glycol(4) | lactulose(3) | methylprednisolone sodium succ(3),pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | lactulose:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Partial loss of teeth due to trauma, unspecified class",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation",primary_specialty_disease,pantoprazole | polyethylene glycol | metronidazole | lactulose | omeprazole,pantoprazole | polyethylene glycol,hydromorphone (dilaudid) | acetaminophen | ondansetron | senna | acetaminophen iv,single_specialty_cooccurrence,pantoprazole(4) | polyethylene glycol(4) | metronidazole(3) | lactulose(2) | omeprazole(2),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | lactulose:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perforation of bile duct,primary_specialty_disease,polyethylene glycol,polyethylene glycol,metoprolol tartrate | heparin | hydromorphone (dilaudid) | potassium chloride | acetaminophen,single_specialty_cooccurrence,polyethylene glycol(1),polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perforation of esophagus,primary_specialty_disease,pantoprazole | metronidazole | ceftriaxone | ciprofloxacin iv | esomeprazole sodium,pantoprazole | metronidazole,acetaminophen iv | hydromorphone (dilaudid) | ns | acetaminophen | heparin,single_specialty_cooccurrence,pantoprazole(7) | metronidazole(6) | ceftriaxone(3) | ciprofloxacin iv(2) | esomeprazole sodium(2),pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | esomeprazole sodium:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perforation of gallbladder,primary_specialty_disease,polyethylene glycol | metronidazole | omeprazole | ciprofloxacin iv | pantoprazole,polyethylene glycol | metronidazole,hydromorphone | senna | hydromorphone (dilaudid) | lorazepam | oxycodone (immediate release),single_specialty_cooccurrence,polyethylene glycol(5) | metronidazole(4) | omeprazole(3) | ciprofloxacin iv(2) | pantoprazole(2),polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perforation of gallbladder in cholecystitis,primary_specialty_disease,ceftriaxone | metronidazole | polyethylene glycol | omeprazole,ceftriaxone | metronidazole,oxycodone (immediate release) | senna | heparin | acetaminophen | hydromorphone (dilaudid),single_specialty_cooccurrence,ceftriaxone(3) | metronidazole(3) | polyethylene glycol(3) | omeprazole(1),ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perforation of intestine (nontraumatic),primary_specialty_disease,metronidazole | ciprofloxacin iv | pantoprazole | ceftriaxone | ciprofloxacin hcl,metronidazole | ciprofloxacin iv,hydromorphone (dilaudid) | oxycodone (immediate release) | potassium chloride | acetaminophen | ondansetron,single_specialty_cooccurrence,metronidazole(30) | ciprofloxacin iv(19) | pantoprazole(19) | ceftriaxone(10) | ciprofloxacin hcl(9),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Perianal venous thrombosis,primary_specialty_disease,ciprofloxacin iv | metronidazole (flagyl) | ciprofloxacin hcl | methylprednisolone sodium succ | metronidazole,ciprofloxacin iv | metronidazole (flagyl),acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release) | heparin | ondansetron,single_specialty_cooccurrence,ciprofloxacin iv(3) | metronidazole (flagyl)(2) | ciprofloxacin hcl(1) | methylprednisolone sodium succ(1) | metronidazole(1),ciprofloxacin iv:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Periapical abscess without sinus,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Periodontal disease, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Peritoneal abscess,primary_specialty_disease,metronidazole | ceftriaxone | ciprofloxacin iv | ciprofloxacin hcl | pantoprazole,metronidazole | ceftriaxone,hydromorphone (dilaudid) | acetaminophen | acetaminophen iv | heparin | oxycodone (immediate release),single_specialty_cooccurrence,metronidazole(109) | ceftriaxone(35) | ciprofloxacin iv(35) | ciprofloxacin hcl(34) | pantoprazole(25),metronidazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Peritoneal adhesions (postprocedural) (postinfection),specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Peritonitis, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Polyp of colon,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Polyp of stomach and duodenum,primary_specialty_disease,pantoprazole | omeprazole | ceftriaxone | metronidazole | polyethylene glycol,pantoprazole | omeprazole,acetaminophen | moviprep | senna | docusate sodium | ferrous sulfate,single_specialty_cooccurrence,pantoprazole(4) | omeprazole(3) | ceftriaxone(1) | metronidazole(1) | polyethylene glycol(1),pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Portal hypertension,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postcholecystectomy syndrome,primary_specialty_disease,pantoprazole | polyethylene glycol | creon 12 | methylprednisolone sodium succ,pantoprazole | polyethylene glycol,hydromorphone (dilaudid) | lorazepam | acetaminophen | ondansetron | senna,single_specialty_cooccurrence,pantoprazole(3) | polyethylene glycol(2) | creon 12(1) | methylprednisolone sodium succ(1),pantoprazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | creon 12:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Postprocedural hematoma of a digestive system organ or structure following a digestive system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural hematoma of a digestive system organ or structure following other procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural hemorrhage of a digestive system organ or structure following a digestive system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural hemorrhage of a digestive system organ or structure following other procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural hepatic failure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural intestinal obstruction,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Postprocedural intestinal obstruction, unspecified as to partial versus complete",specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural partial intestinal obstruction,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postprocedural retroperitoneal abscess,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Postsurgical malabsorption, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postvaricella encephalitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Postvaricella myelitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Pouchitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Primary biliary cirrhosis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Primary sclerosing cholangitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Pseudocyst of pancreas,primary_specialty_disease,polyethylene glycol | creon 12 | pantoprazole | omeprazole | ceftriaxone,polyethylene glycol | creon 12,hydromorphone (dilaudid) | acetaminophen | ondansetron | senna | magnesium sulfate,single_specialty_cooccurrence,polyethylene glycol(22) | creon 12(11) | pantoprazole(9) | omeprazole(5) | ceftriaxone(3),polyethylene glycol:disease_directed_therapy | creon 12:disease_directed_therapy | pantoprazole:disease_directed_therapy | omeprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Psoas muscle abscess,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Radiation proctitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Radicular cyst,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Rectal abscess,primary_specialty_disease,metronidazole | ciprofloxacin iv | ciprofloxacin hcl | polyethylene glycol | metronidazole (flagyl),metronidazole | ciprofloxacin iv,acetaminophen | hydromorphone (dilaudid) | heparin | oxycodone (immediate release) | ondansetron,single_specialty_cooccurrence,metronidazole(25) | ciprofloxacin iv(16) | ciprofloxacin hcl(13) | polyethylene glycol(8) | metronidazole (flagyl)(4),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Rectal fistula,primary_specialty_disease,metronidazole | polyethylene glycol | ciprofloxacin hcl | pantoprazole,metronidazole | polyethylene glycol,isavuconazonium sulfate | milk of magnesia | acetaminophen | acyclovir | cyproheptadine,single_specialty_cooccurrence,metronidazole(2) | polyethylene glycol(2) | ciprofloxacin hcl(1) | pantoprazole(1),metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Rectal polyp,primary_specialty_disease,omeprazole | pantoprazole | metronidazole | ciprofloxacin hcl | ciprofloxacin iv,omeprazole | pantoprazole,acetaminophen | moviprep | oxycodone (immediate release) | heparin | ondansetron,single_specialty_cooccurrence,omeprazole(4) | pantoprazole(3) | metronidazole(2) | ciprofloxacin hcl(1) | ciprofloxacin iv(1),omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Rectal prolapse,primary_specialty_disease,polyethylene glycol | omeprazole | creon 12,polyethylene glycol | omeprazole,acetaminophen | ondansetron | diphenhydramine | heparin | hydromorphone (dilaudid),single_specialty_cooccurrence,polyethylene glycol(4) | omeprazole(2) | creon 12(1),polyethylene glycol:disease_directed_therapy | omeprazole:disease_directed_therapy | creon 12:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Recurrent oral aphthae,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Residual hemorrhoidal skin tags,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Retained cholelithiasis following cholecystectomy,primary_specialty_disease,ciprofloxacin hcl | polyethylene glycol | metronidazole | ciprofloxacin iv | ceftriaxone,ciprofloxacin hcl | polyethylene glycol,hydromorphone (dilaudid) | ondansetron | acetaminophen | heparin | oxycodone (immediate release),single_specialty_cooccurrence,ciprofloxacin hcl(13) | polyethylene glycol(8) | metronidazole(6) | ciprofloxacin iv(4) | ceftriaxone(3),ciprofloxacin hcl:disease_directed_therapy | polyethylene glycol:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ceftriaxone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Rubella without mention of complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Sclerosing mesenteritis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Secondary biliary cirrhosis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Sialoadenitis, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Sialolithiasis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Slow transit constipation,primary_specialty_disease,pantoprazole,pantoprazole,alprazolam | acetaminophen | amitriptyline | d5 1/2ns | golytely,single_specialty_cooccurrence,pantoprazole(1),pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Spasm of sphincter of Oddi,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
