specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
神经,"Other epilepsy, intractable, with status epilepticus",primary_specialty_disease,fosphenytoin | zonisamide,fosphenytoin | zonisamide,oxycodone (immediate release) | clonazepam | folic acid | thiamine | trazodone,single_specialty_cooccurrence,fosphenytoin(1) | zonisamide(1),fosphenytoin:disease_directed_therapy | zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Other epilepsy, intractable, without status epilepticus",primary_specialty_disease,lacosamide | clobazam | levetiracetam | oxcarbazepine | zonisamide,lacosamide | clobazam,quetiapine fumarate | acetaminophen | bisacodyl | dexamethasone | brivaracetam,single_specialty_cooccurrence,lacosamide(7) | clobazam(5) | levetiracetam(5) | oxcarbazepine(5) | zonisamide(1),lacosamide:disease_directed_therapy | clobazam:disease_directed_therapy | levetiracetam:disease_directed_therapy | oxcarbazepine:disease_directed_therapy | zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Other epilepsy, not intractable, without status epilepticus",primary_specialty_disease,lacosamide | levetiracetam | lamotrigine | clobazam | zonisamide,lacosamide | levetiracetam,lorazepam | acetaminophen | dexamethasone | heparin | senna,single_specialty_cooccurrence,lacosamide(40) | levetiracetam(36) | lamotrigine(30) | clobazam(10) | zonisamide(10),lacosamide:disease_directed_therapy | levetiracetam:disease_directed_therapy | lamotrigine:disease_directed_therapy | clobazam:disease_directed_therapy | zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other frontotemporal neurocognitive disorder,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other generalized epilepsy and epileptic syndromes, intractable, without status epilepticus",primary_specialty_disease,lamotrigine | clobazam | zonisamide | levetiracetam | lacosamide,lamotrigine | clobazam,lorazepam | carbamazepine (extended-release) | heparin | clonazepam | lamictal xr,single_specialty_cooccurrence,lamotrigine(21) | clobazam(15) | zonisamide(15) | levetiracetam(10) | lacosamide(9),lamotrigine:disease_directed_therapy | clobazam:disease_directed_therapy | zonisamide:disease_directed_therapy | levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Other generalized epilepsy and epileptic syndromes, not intractable, with status epilepticus",primary_specialty_disease,levetiracetam | diazepam - ciwa protocol | lacosamide | midazolam | oxcarbazepine,levetiracetam | diazepam - ciwa protocol,potassium chloride | calcium gluconate | iso-osmotic sodium chloride | sw | acetaminophen,single_specialty_cooccurrence,levetiracetam(12) | diazepam - ciwa protocol(3) | lacosamide(3) | midazolam(1) | oxcarbazepine(1),levetiracetam:disease_directed_therapy | diazepam - ciwa protocol:disease_directed_therapy | lacosamide:disease_directed_therapy | midazolam:disease_directed_therapy | oxcarbazepine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus",primary_specialty_disease,levetiracetam | zonisamide | lamotrigine | lacosamide | pregabalin,levetiracetam | zonisamide,acetaminophen | lorazepam | heparin | senna | docusate sodium,single_specialty_cooccurrence,levetiracetam(102) | zonisamide(51) | lamotrigine(41) | lacosamide(30) | pregabalin(21),levetiracetam:disease_directed_therapy | zonisamide:disease_directed_therapy | lamotrigine:disease_directed_therapy | lacosamide:disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other headache syndrome,primary_specialty_disease,diazepam | gabapentin | levetiracetam,diazepam | gabapentin,acetaminophen | lorazepam | heparin | ketorolac | ondansetron,single_specialty_cooccurrence,diazepam(2) | gabapentin(2) | levetiracetam(2),diazepam:disease_directed_therapy | gabapentin:disease_directed_therapy | levetiracetam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other hereditary and idiopathic neuropathies,primary_specialty_disease,gabapentin,gabapentin,heparin | albuterol 0.083% neb soln | albuterol inhaler | docusate sodium | guaifenesin,single_specialty_cooccurrence,gabapentin(1),gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other hereditary ataxias,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other hydrocephalus,primary_specialty_disease,gabapentin | levetiracetam | midazolam,gabapentin | levetiracetam,heparin | oxycodone (immediate release) | vancomycin | acetaminophen | bisacodyl,single_specialty_cooccurrence,gabapentin(3) | levetiracetam(2) | midazolam(2),gabapentin:disease_directed_therapy | levetiracetam:disease_directed_therapy | midazolam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other hypersomnia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other insomnia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other intraoperative complications of nervous system,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other lesions of median nerve, bilateral upper limbs",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other lesions of median nerve, left upper limb",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other lesions of median nerve, right upper limb",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other localized salmonella infections,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Other migraine, intractable, without status migrainosus",primary_specialty_disease,,,metoclopramide | acetaminophen | acyclovir | diphenhydramine | docusate sodium,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Other migraine, not intractable, without status migrainosus",primary_specialty_disease,gabapentin | pregabalin | topiramate (topamax) | diazepam | levetiracetam,gabapentin | pregabalin,acetaminophen | docusate sodium | heparin | influenza vaccine quadrivalent | senna,single_specialty_cooccurrence,gabapentin(3) | pregabalin(3) | topiramate (topamax)(3) | diazepam(2) | levetiracetam(2),gabapentin:disease_directed_therapy | pregabalin:disease_directed_therapy | topiramate (topamax):disease_directed_therapy | diazepam:disease_directed_therapy | levetiracetam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other myelitis,primary_specialty_disease,gabapentin,gabapentin,prednisone | acetaminophen | acyclovir | bisacodyl | cyclobenzaprine,single_specialty_cooccurrence,gabapentin(1),gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other nerve root and plexus disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other postprocedural complications and disorders of nervous system,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other reaction to spinal and lumbar puncture,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other seizures,primary_specialty_disease,levetiracetam | diazepam | fosphenytoin | lacosamide | lamotrigine,levetiracetam | diazepam,acetaminophen | dexamethasone | heparin | lorazepam | senna,single_specialty_cooccurrence,levetiracetam(78) | diazepam(13) | fosphenytoin(12) | lacosamide(8) | lamotrigine(7),levetiracetam:disease_directed_therapy | diazepam:disease_directed_therapy | fosphenytoin:disease_directed_therapy | lacosamide:disease_directed_therapy | lamotrigine:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other sleep apnea,primary_specialty_disease,pregabalin,pregabalin,acetaminophen | heparin | acetaminophen iv | albuterol inhaler | d5 1/2ns,single_specialty_cooccurrence,pregabalin(1),pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other sleep disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified degenerative diseases of basal ganglia,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified degenerative diseases of nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified demyelinating diseases of central nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified diseases of spinal cord,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified disorders of brain,primary_specialty_disease,levetiracetam | lacosamide | zonisamide | phenytoin sodium extended | clobazam,levetiracetam | lacosamide,acetaminophen | heparin | dexamethasone | senna | docusate sodium,single_specialty_cooccurrence,levetiracetam(80) | lacosamide(28) | zonisamide(27) | phenytoin sodium extended(21) | clobazam(14),levetiracetam:disease_directed_therapy | lacosamide:disease_directed_therapy | zonisamide:disease_directed_therapy | phenytoin sodium extended:disease_directed_therapy | clobazam:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other specified disorders of central nervous system,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified extrapyramidal and movement disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified forms of tremor,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified mononeuropathies,primary_specialty_disease,gabapentin | lamotrigine | pregabalin,gabapentin | lamotrigine,acetaminophen | oxycodone (immediate release) | docusate sodium | ondansetron | tacrolimus,single_specialty_cooccurrence,gabapentin(9) | lamotrigine(1) | pregabalin(1),gabapentin:disease_directed_therapy | lamotrigine:disease_directed_therapy | pregabalin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other specified mononeuropathies of left lower limb,primary_specialty_disease,gabapentin,gabapentin,acetaminophen | hydromorphone (dilaudid) | diphenhydramine | aripiprazole | bupropion xl (once daily),single_specialty_cooccurrence,gabapentin(2),gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other specified mononeuropathies of left upper limb,primary_specialty_disease,,,hydrocodone-acetaminophen (5mg-325mg) | bisacodyl | blue cadd cassette | ropivacaine 0.2% | acetaminophen,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Other specified mononeuropathies of right upper limb,primary_specialty_disease,,,acetaminophen | cefazolin | ondansetron | oxycodone (immediate release) | scopolamine patch,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Other specified muscular dystrophies,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified myoneural disorders,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified myopathies,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified paralytic syndromes,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other specified polyneuropathies,primary_specialty_disease,gabapentin | lamotrigine | pregabalin | levetiracetam | zonisamide,gabapentin | lamotrigine,acetaminophen | senna | hydromorphone (dilaudid) | morphine sulfate | oxycodone (immediate release),single_specialty_cooccurrence,gabapentin(5) | lamotrigine(4) | pregabalin(2) | levetiracetam(1) | zonisamide(1),gabapentin:disease_directed_therapy | lamotrigine:disease_directed_therapy | pregabalin:disease_directed_therapy | levetiracetam:disease_directed_therapy | zonisamide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other spinal cerebrospinal fluid leak,primary_specialty_disease,gabapentin | diazepam | topiramate (topamax),gabapentin | diazepam,acetaminophen | senna | oxycodone (immediate release) | docusate sodium | heparin,single_specialty_cooccurrence,gabapentin(2) | diazepam(1) | topiramate (topamax)(1),gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy | topiramate (topamax):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Other systemic atrophy primarily affecting central nervous system in neoplastic disease,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other toxic encephalopathy,primary_specialty_disease,,,influenza vaccine quadrivalent,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Other trigeminal autonomic cephalgias (TAC), not intractable",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Other vascular myelopathies,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Paralytic syndrome, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Paraplegia, incomplete",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Paraplegia, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Parkinson's disease,primary_specialty_disease,carbidopa-levodopa (25-100) | gabapentin | amantadine | carbidopa-levodopa cr (50-200) | carbidopa-levodopa (10-100),carbidopa-levodopa (25-100) | gabapentin,acetaminophen | senna | docusate sodium | bisacodyl | oxycodone (immediate release),single_specialty_cooccurrence,carbidopa-levodopa (25-100)(108) | gabapentin(28) | amantadine(23) | carbidopa-levodopa cr (50-200)(16) | carbidopa-levodopa (10-100)(15),carbidopa-levodopa (25-100):disease_directed_therapy | gabapentin:disease_directed_therapy | amantadine:disease_directed_therapy | carbidopa-levodopa cr (50-200):disease_directed_therapy | carbidopa-levodopa (10-100):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Periodic limb movement disorder,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Phantom limb syndrome with pain,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Phantom limb syndrome without pain,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Phlebitis and thrombophlebitis of intracranial venous sinuses,primary_specialty_disease,levetiracetam | midazolam | phenytoin sodium extended | gabapentin | topiramate (topamax),levetiracetam | midazolam,heparin sodium | potassium chloride | d5w | acetaminophen | heparin,single_specialty_cooccurrence,levetiracetam(37) | midazolam(14) | phenytoin sodium extended(9) | gabapentin(4) | topiramate (topamax)(4),levetiracetam:disease_directed_therapy | midazolam:disease_directed_therapy | phenytoin sodium extended:disease_directed_therapy | gabapentin:disease_directed_therapy | topiramate (topamax):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Polyneuropathy due to other toxic agents,primary_specialty_disease,,,diphenhydramine | lorazepam | ondansetron | potassium chloride | heparin flush (10 units/ml),single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Polyneuropathy in diseases classified elsewhere,primary_specialty_disease,,,lorazepam | prochlorperazine | acetaminophen | acyclovir | bisacodyl,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Polyneuropathy, unspecified",primary_specialty_disease,gabapentin | diazepam | levetiracetam | pregabalin | diazepam - ciwa protocol,gabapentin | diazepam,acetaminophen | oxycodone (immediate release) | senna | ondansetron | hydromorphone (dilaudid),single_specialty_cooccurrence,gabapentin(98) | diazepam(18) | levetiracetam(15) | pregabalin(13) | diazepam - ciwa protocol(12),gabapentin:disease_directed_therapy | diazepam:disease_directed_therapy | levetiracetam:disease_directed_therapy | pregabalin:disease_directed_therapy | diazepam - ciwa protocol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Post-traumatic headache, unspecified, not intractable",primary_specialty_disease,levetiracetam | diazepam | gabapentin,levetiracetam | diazepam,acetaminophen | divalproex (delayed release) | diphenhydramine | quetiapine fumarate | docusate sodium,single_specialty_cooccurrence,levetiracetam(2) | diazepam(1) | gabapentin(1),levetiracetam:disease_directed_therapy | diazepam:disease_directed_therapy | gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Post-traumatic hydrocephalus, unspecified",primary_specialty_disease,levetiracetam | baclofen,levetiracetam | baclofen,acetaminophen | glycopyrrolate | hydromorphone (dilaudid) | lorazepam | senna,single_specialty_cooccurrence,levetiracetam(4) | baclofen(1),levetiracetam:disease_directed_therapy | baclofen:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Posterior cord syndrome,primary_specialty_disease,diazepam | baclofen | gabapentin,diazepam | baclofen,heparin | acetaminophen | bisacodyl | morphine sulfate | albuterol inhaler,single_specialty_cooccurrence,diazepam(2) | baclofen(1) | gabapentin(1),diazepam:disease_directed_therapy | baclofen:disease_directed_therapy | gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM),primary_specialty_disease,baclofen,baclofen,lorazepam | vitamin d | acetaminophen | aspirin | heparin,single_specialty_cooccurrence,baclofen(4),baclofen:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Postpolio syndrome,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Postprocedural hematoma of a nervous system organ or structure following a nervous system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Postprocedural hemorrhage of a nervous system organ or structure following a nervous system procedure,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Primary central sleep apnea,primary_specialty_disease,pregabalin | baclofen,pregabalin | baclofen,hydromorphone (dilaudid) | lorazepam | dexamethasone | oxycodone (immediate release) | acetaminophen,single_specialty_cooccurrence,pregabalin(4) | baclofen(2),pregabalin:disease_directed_therapy | baclofen:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,"Primary disorder of muscle, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,Primary exertional headache,primary_specialty_disease,,,acetaminophen | bisacodyl | diphenhydramine | senna | heparin,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,Primary stabbing headache,primary_specialty_disease,diazepam | gabapentin,diazepam | gabapentin,acetaminophen | docusate sodium | heparin | senna,single_specialty_cooccurrence,diazepam(1) | gabapentin(1),diazepam:disease_directed_therapy | gabapentin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
神经,Primary thunderclap headache,primary_specialty_disease,,,acetaminophen | bupropion xl (once daily) | acetaminophen iv | bisacodyl | chlorhexidine gluconate 0.12% oral rinse,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
神经,"Quadriplegia, C1-C4 incomplete",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Quadriplegia, C5-C7 incomplete",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
神经,"Quadriplegia, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
