specialty_name,diagnosis_name,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,mapping_quality,notes
心血管,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",metoprolol tartrate | atorvastatin | carvedilol,metoprolol tartrate | atorvastatin,ganciclovir | acetaminophen | allopurinol | dextrose 50% | entecavir,single_specialty_cooccurrence,metoprolol tartrate(2) | atorvastatin(1) | carvedilol(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypertensive heart disease with heart failure,furosemide | warfarin | metoprolol tartrate | metoprolol succinate xl | heparin,furosemide | warfarin,potassium chloride | acetaminophen | senna | magnesium sulfate | docusate sodium,single_specialty_cooccurrence,furosemide(323) | warfarin(225) | metoprolol tartrate(166) | metoprolol succinate xl(117) | heparin(104),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypertensive heart disease without heart failure,metoprolol tartrate | labetalol | heparin | heparin sodium | hydralazine,metoprolol tartrate | labetalol,acetaminophen | potassium chloride | bisacodyl | senna | docusate sodium,single_specialty_cooccurrence,metoprolol tartrate(14) | labetalol(13) | heparin(11) | heparin sodium(10) | hydralazine(9),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypertensive urgency,lisinopril | labetalol | hydralazine | heparin | carvedilol,lisinopril | labetalol,acetaminophen | potassium chloride | senna | docusate sodium | hydromorphone (dilaudid),single_specialty_cooccurrence,lisinopril(22) | labetalol(20) | hydralazine(18) | heparin(17) | carvedilol(11),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Hypotension due to drugs,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Hypotension, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Infective myocarditis,metoprolol tartrate | warfarin | lisinopril | heparin | metoprolol succinate xl,metoprolol tartrate | warfarin,acetaminophen | potassium chloride replacement (critical care and oncology) | senna | ceftriaxone | docusate sodium,single_specialty_cooccurrence,metoprolol tartrate(11) | warfarin(10) | lisinopril(7) | heparin(6) | metoprolol succinate xl(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Infective pericarditis,aspirin | heparin | carvedilol | enoxaparin (prophylaxis) | atorvastatin,aspirin | heparin,acetaminophen | potassium chloride | colchicine | ibuprofen | potassium chloride replacement (critical care and oncology),single_specialty_cooccurrence,aspirin(6) | heparin(5) | carvedilol(3) | enoxaparin (prophylaxis)(2) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Intracardiac thrombosis, not elsewhere classified",heparin sodium | metoprolol tartrate | warfarin | heparin | furosemide,heparin sodium | metoprolol tartrate,acetaminophen | potassium chloride | senna | potassium chloride replacement (critical care and oncology) | docusate sodium,single_specialty_cooccurrence,heparin sodium(29) | metoprolol tartrate(27) | warfarin(18) | heparin(16) | furosemide(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Intraoperative cardiac arrest during cardiac surgery,aspirin | heparin (impella) | ticagrelor,aspirin | heparin (impella),d5w | dextrose 5%  (*glass bottle*) | dopamine | midazolam | norepinephrine,single_specialty_cooccurrence,aspirin(1) | heparin (impella)(1) | ticagrelor(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating other circulatory system procedure,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating other procedure,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Ischemic cardiomyopathy,warfarin | aspirin | atorvastatin | lisinopril | heparin,warfarin | aspirin,potassium chloride | bivalirudin | acetaminophen | senna | docusate sodium,single_specialty_cooccurrence,warfarin(152) | aspirin(61) | atorvastatin(51) | lisinopril(48) | heparin(36),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Left anterior fascicular block,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Left bundle-branch block, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Long QT syndrome,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Longstanding persistent atrial fibrillation,furosemide | amiodarone | warfarin | atorvastatin | lisinopril,furosemide | amiodarone,potassium chloride | acetaminophen | influenza vaccine quadrivalent | potassium chloride replacement (critical care and oncology) | senna,single_specialty_cooccurrence,furosemide(5) | amiodarone(2) | warfarin(2) | atorvastatin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Lymphangitis,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Lymphedema, not elsewhere classified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Monoplegia of lower limb following cerebral infarction affecting left non-dominant side,atorvastatin | apixaban | hydralazine | heparin | heparin sodium,atorvastatin | apixaban,dexamethasone | potassium chloride | acetaminophen | clonazepam | bisacodyl,single_specialty_cooccurrence,atorvastatin(3) | apixaban(2) | hydralazine(2) | heparin(1) | heparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Monoplegia of lower limb following cerebral infarction affecting right dominant side,metoprolol tartrate | warfarin | aspirin | atorvastatin | heparin sodium,metoprolol tartrate | warfarin,acetaminophen | docusate sodium | oxycodone (immediate release) | senna | bisacodyl,single_specialty_cooccurrence,metoprolol tartrate(4) | warfarin(4) | aspirin(3) | atorvastatin(3) | heparin sodium(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Monoplegia of upper limb following cerebral infarction affecting left non-dominant side,apixaban | aspirin | atorvastatin,apixaban | aspirin,buprenorphine-naloxone tablet (8mg-2mg),single_specialty_cooccurrence,apixaban(1) | aspirin(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Moyamoya disease,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Multiple subsegmental pulmonary emboli without acute cor pulmonale,heparin | heparin sodium | apixaban | atorvastatin | enoxaparin (treatment),heparin | heparin sodium,acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release) | senna | influenza vaccine quadrivalent,single_specialty_cooccurrence,heparin(20) | heparin sodium(17) | apixaban(14) | atorvastatin(2) | enoxaparin (treatment)(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Myocardial infarction type 2,furosemide | heparin | aspirin | metoprolol tartrate | atorvastatin,furosemide | heparin,senna | potassium chloride | acetaminophen | influenza vaccine quadrivalent | magnesium sulfate,single_specialty_cooccurrence,furosemide(24) | heparin(22) | aspirin(21) | metoprolol tartrate(16) | atorvastatin(12),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Myocarditis, unspecified",aspirin | heparin | metoprolol tartrate | heparin sodium | lisinopril,aspirin | heparin,acetaminophen | lorazepam | potassium chloride | influenza vaccine quadrivalent | senna,single_specialty_cooccurrence,aspirin(8) | heparin(8) | metoprolol tartrate(8) | heparin sodium(5) | lisinopril(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Non-ST elevation (NSTEMI) myocardial infarction,metoprolol tartrate | atorvastatin | aspirin | heparin sodium | heparin,metoprolol tartrate | atorvastatin,potassium chloride | acetaminophen | senna | docusate sodium | magnesium sulfate,single_specialty_cooccurrence,metoprolol tartrate(291) | atorvastatin(164) | aspirin(156) | heparin sodium(144) | heparin(138),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Non-ischemic myocardial injury (non-traumatic),heparin | lisinopril | aspirin | atorvastatin | metoprolol tartrate,heparin | lisinopril,acetaminophen | amlodipine | influenza vaccine high-dose quadrivalent | polyethylene glycol | ramelteon,single_specialty_cooccurrence,heparin(6) | lisinopril(3) | aspirin(2) | atorvastatin(2) | metoprolol tartrate(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonpyogenic thrombosis of intracranial venous system,warfarin | heparin sodium | hydralazine | atorvastatin | enoxaparin sodium,warfarin | heparin sodium,acetaminophen | bisacodyl | influenza vaccine quadrivalent | levetiracetam | milk of magnesia,single_specialty_cooccurrence,warfarin(7) | heparin sodium(3) | hydralazine(2) | atorvastatin(1) | enoxaparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic aortic (valve) insufficiency,metoprolol tartrate | furosemide | warfarin | aspirin | heparin,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | docusate sodium | magnesium sulfate | insulin,single_specialty_cooccurrence,metoprolol tartrate(78) | furosemide(56) | warfarin(39) | aspirin(21) | heparin(17),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic aortic (valve) stenosis,metoprolol tartrate | warfarin | aspirin | furosemide | heparin,metoprolol tartrate | warfarin,potassium chloride | acetaminophen | docusate sodium | senna | magnesium sulfate,single_specialty_cooccurrence,metoprolol tartrate(74) | warfarin(67) | aspirin(63) | furosemide(55) | heparin(44),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic aortic (valve) stenosis with insufficiency,furosemide | heparin | metoprolol tartrate | heparin sodium | aspirin,furosemide | heparin,acetaminophen | potassium chloride | docusate sodium | insulin | magnesium sulfate,single_specialty_cooccurrence,furosemide(17) | heparin(9) | metoprolol tartrate(9) | heparin sodium(5) | aspirin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Nonrheumatic aortic valve disorder, unspecified",heparin,heparin,acetaminophen | ondansetron | dexamethasone sod phosphate | docusate sodium | fosaprepitant,single_specialty_cooccurrence,heparin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic mitral (valve) insufficiency,metoprolol tartrate | furosemide | aspirin | warfarin | amiodarone,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | docusate sodium | insulin | oxycodone (immediate release),single_specialty_cooccurrence,metoprolol tartrate(231) | furosemide(197) | aspirin(85) | warfarin(85) | amiodarone(53),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic mitral (valve) prolapse,metoprolol tartrate | furosemide | aspirin | amiodarone | warfarin,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | oxycodone (immediate release) | docusate sodium | insulin,single_specialty_cooccurrence,metoprolol tartrate(102) | furosemide(60) | aspirin(38) | amiodarone(26) | warfarin(26),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonrheumatic pulmonary valve insufficiency,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Nonrheumatic tricuspid (valve) insufficiency,furosemide | metoprolol tartrate | heparin | warfarin | aspirin,furosemide | metoprolol tartrate,potassium chloride | magnesium sulfate | acetaminophen | acetaminophen iv | senna,single_specialty_cooccurrence,furosemide(9) | metoprolol tartrate(7) | heparin(5) | warfarin(5) | aspirin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Nonspecific intraventricular block,heparin | metoprolol tartrate,heparin | metoprolol tartrate,acetaminophen | heparin flush (10 units/ml) | magnesium sulfate | tramadol | acetaminophen iv,single_specialty_cooccurrence,heparin(1) | metoprolol tartrate(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Nonspecific lymphadenitis, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Nontraumatic acute subdural hemorrhage,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Nontraumatic chronic subdural hemorrhage,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Nontraumatic intracranial hemorrhage, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Nontraumatic subacute subdural hemorrhage,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Nontraumatic subdural hemorrhage, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Obstructive hypertrophic cardiomyopathy,heparin | metoprolol tartrate | furosemide | warfarin | metoprolol succinate xl,heparin | metoprolol tartrate,potassium chloride | acetaminophen | senna | verapamil sr | oxycodone (immediate release),single_specialty_cooccurrence,heparin(15) | metoprolol tartrate(11) | furosemide(10) | warfarin(9) | metoprolol succinate xl(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Occlusion and stenosis of basilar artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of bilateral carotid arteries,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of left carotid artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of left middle cerebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of left posterior cerebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of left vertebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of other cerebral arteries,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of right anterior cerebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of right carotid artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of right middle cerebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of right vertebral artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Occlusion and stenosis of unspecified carotid artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Old myocardial infarction,furosemide | metoprolol tartrate | heparin | aspirin | warfarin,furosemide | metoprolol tartrate,insulin | potassium chloride | acetaminophen | docusate sodium | magnesium sulfate,single_specialty_cooccurrence,furosemide(14533) | metoprolol tartrate(13427) | heparin(10846) | aspirin(10204) | warfarin(6804),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Orthostatic hypotension,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other arterial embolism and thrombosis of abdominal aorta,heparin sodium | atorvastatin | aspirin | heparin | furosemide,heparin sodium | atorvastatin,acetaminophen | d5 1/2ns | magnesium sulfate | influenza vaccine quadrivalent | oxycodone (immediate release),single_specialty_cooccurrence,heparin sodium(17) | atorvastatin(6) | aspirin(5) | heparin(5) | furosemide(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Other atherosclerosis of native arteries of extremities, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other atrioventricular block,amiodarone | atorvastatin | furosemide | heparin | lisinopril,amiodarone | atorvastatin,potassium chloride | acetaminophen | aluminum-magnesium hydrox.-simethicone | magnesium sulfate | cefazolin,single_specialty_cooccurrence,amiodarone(1) | atorvastatin(1) | furosemide(1) | heparin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other cardiomyopathies,furosemide | metoprolol succinate xl | metoprolol tartrate | lisinopril | warfarin,furosemide | metoprolol succinate xl,potassium chloride | acetaminophen | senna | potassium chloride replacement (critical care and oncology) | oxycodone (immediate release),single_specialty_cooccurrence,furosemide(98) | metoprolol succinate xl(62) | metoprolol tartrate(58) | lisinopril(44) | warfarin(44),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other cerebral infarction,aspirin | heparin | atorvastatin | apixaban | hydralazine,aspirin | heparin,acetaminophen | docusate sodium | senna | lorazepam | bisacodyl,single_specialty_cooccurrence,aspirin(15) | heparin(13) | atorvastatin(12) | apixaban(10) | hydralazine(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other cerebral infarction due to occlusion or stenosis of small artery,aspirin | atorvastatin | clopidogrel | heparin | lisinopril,aspirin | atorvastatin,senna | acetaminophen | amlodipine | bisacodyl | bupropion (sustained release),single_specialty_cooccurrence,aspirin(2) | atorvastatin(2) | clopidogrel(1) | heparin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other diseases of pulmonary vessels,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other disorder of circulatory system,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other forms of acute ischemic heart disease,labetalol | metoprolol tartrate | furosemide | aspirin | atorvastatin,labetalol | metoprolol tartrate,acetaminophen | docusate sodium | oxycodone (immediate release) | senna | influenza vaccine quadrivalent,single_specialty_cooccurrence,labetalol(13) | metoprolol tartrate(12) | furosemide(11) | aspirin(8) | atorvastatin(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other forms of acute pericarditis,metoprolol tartrate | ticagrelor | aspirin | atorvastatin | heparin,metoprolol tartrate | ticagrelor,potassium chloride replacement (critical care and oncology) | magnesium sulfate | insulin | calcium gluconate | acetaminophen,single_specialty_cooccurrence,metoprolol tartrate(13) | ticagrelor(5) | aspirin(4) | atorvastatin(4) | heparin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other forms of angina pectoris,heparin | lisinopril | aspirin | atorvastatin | metoprolol tartrate,heparin | lisinopril,acetaminophen | omeprazole | lorazepam | influenza vaccine quadrivalent | mouth care oral rinse,single_specialty_cooccurrence,heparin(4) | lisinopril(4) | aspirin(3) | atorvastatin(3) | metoprolol tartrate(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other hypertrophic cardiomyopathy,heparin | metoprolol succinate xl | amiodarone | aspirin | metoprolol tartrate,heparin | metoprolol succinate xl,acetaminophen | potassium chloride | influenza vaccine quadrivalent | senna | magnesium sulfate,single_specialty_cooccurrence,heparin(11) | metoprolol succinate xl(6) | amiodarone(5) | aspirin(5) | metoprolol tartrate(5),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other hypotension,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other ill-defined heart diseases,diltiazem | furosemide | enoxaparin sodium | heparin | metoprolol tartrate,diltiazem | furosemide,lorazepam | verapamil sr | senna | zolpidem tartrate | acetaminophen,single_specialty_cooccurrence,diltiazem(3) | furosemide(3) | enoxaparin sodium(2) | heparin(2) | metoprolol tartrate(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other intraoperative cardiac functional disturbances during cardiac surgery,lisinopril | hydralazine | aspirin | atorvastatin | clopidogrel,lisinopril | hydralazine,potassium chloride | acetaminophen | amlodipine | artificial tears | cefazolin,single_specialty_cooccurrence,lisinopril(5) | hydralazine(3) | aspirin(2) | atorvastatin(1) | clopidogrel(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other intraoperative cardiac functional disturbances during other surgery,heparin,heparin,oxycodone (immediate release) | acetaminophen | prednisone | bisacodyl | cefazolin,single_specialty_cooccurrence,heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Other intraoperative complications of the circulatory system, not elsewhere classified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other nonrheumatic aortic valve disorders,metoprolol tartrate | aspirin | enoxaparin (prophylaxis) | enoxaparin (treatment) | furosemide,metoprolol tartrate | aspirin,hydromorphone (dilaudid) | acetaminophen | potassium chloride | ampicillin sodium | bisacodyl,single_specialty_cooccurrence,metoprolol tartrate(8) | aspirin(2) | enoxaparin (prophylaxis)(2) | enoxaparin (treatment)(2) | furosemide(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other nonrheumatic mitral valve disorders,metoprolol tartrate | aspirin | warfarin | atorvastatin | furosemide,metoprolol tartrate | aspirin,potassium chloride | acetaminophen | docusate sodium | fentanyl citrate | phenylephrine,single_specialty_cooccurrence,metoprolol tartrate(6) | aspirin(5) | warfarin(5) | atorvastatin(3) | furosemide(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other nonrheumatic pulmonary valve disorders,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other nonrheumatic tricuspid valve disorders,aspirin | enoxaparin (prophylaxis) | furosemide | aspirin ec | heparin,aspirin | enoxaparin (prophylaxis),lorazepam | oxycodone (immediate release) | potassium chloride | syringe (iso-osmotic dextrose) | acetaminophen,single_specialty_cooccurrence,aspirin(2) | enoxaparin (prophylaxis)(2) | furosemide(2) | aspirin ec(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other nonspecific lymphadenitis,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other paralytic syndrome following cerebral infarction affecting left non-dominant side,labetalol | aspirin | heparin | lisinopril,labetalol | aspirin,divalproex (delayed release) | docusate sodium | gabapentin | amlodipine | mirtazapine,single_specialty_cooccurrence,labetalol(2) | aspirin(1) | heparin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other persistent atrial fibrillation,furosemide | metoprolol tartrate | metoprolol succinate xl | apixaban | warfarin,furosemide | metoprolol tartrate,potassium chloride | acetaminophen | senna | ramelteon | potassium chloride replacement (critical care and oncology),single_specialty_cooccurrence,furosemide(32) | metoprolol tartrate(31) | metoprolol succinate xl(25) | apixaban(23) | warfarin(22),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other postprocedural cardiac functional disturbances following cardiac surgery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other postprocedural cardiac functional disturbances following other surgery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Other postprocedural complications and disorders of the circulatory system, not elsewhere classified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other pulmonary embolism with acute cor pulmonale,heparin sodium | warfarin | metoprolol tartrate | amiodarone | heparin,heparin sodium | warfarin,potassium chloride | acetaminophen | calcium gluconate | d5w | docusate sodium,single_specialty_cooccurrence,heparin sodium(20) | warfarin(10) | metoprolol tartrate(7) | amiodarone(4) | heparin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other pulmonary embolism without acute cor pulmonale,heparin sodium | heparin | apixaban | enoxaparin sodium | warfarin,heparin sodium | heparin,acetaminophen | senna | hydromorphone (dilaudid) | oxycodone (immediate release) | influenza vaccine quadrivalent,single_specialty_cooccurrence,heparin sodium(220) | heparin(190) | apixaban(81) | enoxaparin sodium(64) | warfarin(57),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other rheumatic multiple valve diseases,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other right bundle-branch block,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other secondary hypertension,labetalol,labetalol,acetaminophen | ibuprofen | ondansetron | bisacodyl | carboplatin desensitization,single_specialty_cooccurrence,labetalol(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other secondary pulmonary hypertension,warfarin | furosemide | heparin | lisinopril | metoprolol tartrate,warfarin | furosemide,potassium chloride | acetaminophen | docusate sodium | magnesium sulfate | senna,single_specialty_cooccurrence,warfarin(53) | furosemide(47) | heparin(27) | lisinopril(23) | metoprolol tartrate(23),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other sequelae of cerebral infarction,warfarin | aspirin | atorvastatin | metoprolol tartrate | lisinopril,warfarin | aspirin,acetaminophen | docusate sodium | senna | insulin | prednisone,single_specialty_cooccurrence,warfarin(26) | aspirin(12) | atorvastatin(10) | metoprolol tartrate(10) | lisinopril(9),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other specified cardiac arrhythmias,furosemide | metoprolol tartrate | heparin | aspirin ec | heparin sodium,furosemide | metoprolol tartrate,acetaminophen | potassium chloride | docusate sodium | senna | oxycodone (immediate release),single_specialty_cooccurrence,furosemide(14) | metoprolol tartrate(13) | heparin(8) | aspirin ec(6) | heparin sodium(6),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other specified conduction disorders,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other specified disorders of arteries and arterioles,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other specified disorders of veins,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other specified noninfective disorders of lymphatic vessels and lymph nodes,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other specified peripheral vascular diseases,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Other speech and language deficits following cerebral infarction,hydralazine | atorvastatin | heparin | aspirin | apixaban,hydralazine | atorvastatin,acetaminophen | bisacodyl | senna | calcium gluconate | docusate sodium,single_specialty_cooccurrence,hydralazine(5) | atorvastatin(3) | heparin(3) | aspirin(2) | apixaban(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Other speech and language deficits following other nontraumatic intracranial hemorrhage,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
